content_cleaned,content_segmented,sentiment,sentiment_label,score,bank_name
tạm ổn thỉnh thoảng lại bi lỗi yeu cau cap nhật mà cap nhat xong cung vay,tạm ổn thỉnh_thoảng lại bi_lỗi yeu_cau cap_nhật mà cap nhat xong cung vay,negative,0,2,HDBank
cài đặt nâng cấp rồi như thế nào không nạp tiền điện thoại được,cài_đặt nâng_cấp rồi như_thế_nào không nạp tiền điện_thoại được,negative,0,2,HDBank
"cập nhật không lên được ,","cập_nhật không lên được ,",negative,0,2,HDBank
ngân hàng không có trách nhiệm,ngân_hàng không có trách_nhiệm,negative,0,2,HDBank
áp như thế nào nạp điện thoại không được,áp như_thế_nào nạp điện_thoại không được,negative,0,2,HDBank
"ứng dụng chậm, chuyển tiền đến mất nhiều thời gian sau mới nhận được thông báo có biến động số dư, mà lại không xem nhanh được biến động. không bằng ứng dụng các ngân hàng khác có biến động nhận được thông báo ngay, xem nhanh được số tiền.","ứng_dụng chậm , chuyển tiền đến mất nhiều thời_gian sau mới nhận được thông_báo có biến_động số_dư , mà_lại không xem nhanh được biến_động . không bằng ứng_dụng các ngân_hàng khác có biến_động nhận được thông_báo ngay , xem nhanh được số tiền .",negative,0,2,HDBank
tại như thế nào tài khoản của tôi không được phép sử dụng chức năng nạp tiền vào điện thoại??,tại như_thế_nào tài_khoản của tôi không được phép sử_dụng chức_năng nạp tiền vào điện_thoại ? ?,negative,0,2,HDBank
nạp tiền đt mà cứ kêu cập nhật mà đã cập nhật rồi vẫn bị quá tệ,nạp tiền đt mà cứ kêu cập_nhật mà đã cập_nhật rồi vẫn bị quá tệ,negative,0,2,HDBank
ứng dụng không mươ t. chu p hi nh hoa i cu người không tha nh công. mê t mo i,ứng_dụng không mươ_t . chu_p hi_nh hoa i cu người không tha nh_công . mê t_mo i,negative,0,2,HDBank
không đăng nhập vào tài khoản được dù nhập đúng,không đăng_nhập vào tài_khoản được dù nhập đúng,negative,0,2,HDBank
tôi sai chỗ nào. dịch vụ của máy người. bậy với tôi rồi. tôi mới đăng ký hỏi hôm. mà bữa nay nói sai là sao. được không thì vì không sài nữa. làm ăn kiểu này tôi cần sài. nhà tôi cảnh hdbank chỉ vài trăm mét,tôi sai chỗ nào . dịch_vụ của máy người . bậy với tôi rồi . tôi mới đăng_ký hỏi hôm . mà bữa_nay nói sai là sao . được không thì vì không sài nữa . làm_ăn kiểu này tôi cần sài . nhà tôi cảnh hdbank chỉ vài trăm mét,negative,0,2,HDBank
đang co lô i. ứng dụng yêu câ u câ p nhâ t. câ p nhâ t xong tiê p tu c yêu câ u câ p nhâ t mà không thê mơ đươ c. phản hồi tự động cũng như không? không cần biết vấn đề là gì.,đang co lô i . ứng_dụng yêu câ_u câ p nhâ t . câ p nhâ t xong tiê p tu_c yêu câ_u câ p nhâ t mà không thê_mơ đươ c . phản_hồi tự_động cũng như không ? không cần biết vấn_đề là gì .,negative,0,2,HDBank
dược nhưng 40 tinh phi cao quá,dược nhưng 40 tinh_phi cao quá,negative,0,2,HDBank
tài khoản còn 50k mà chuyển không được báo số dư không đủ là như thế nào đây..?,tài_khoản còn 50 k mà chuyển không được báo số_dư không đủ là như_thế_nào đây .. ?,negative,0,2,HDBank
"hdbank lâu lâu bị chạm không mở được, hd bank tiếp tục dừng.hdbank không mở lên được","hdbank lâu_lâu bị chạm không mở được , hd_bank tiếp_tục dừng . hdbank không mở lên được",negative,0,2,HDBank
mình ra ngân hàng làm sinh trắc học rồi như thế nào ap chưa vào được là như thế nào admin,mình ra ngân_hàng làm sinh trắc_học rồi như_thế_nào ap chưa vào được là như_thế_nào admin,negative,0,2,HDBank
"không thông báo sử dụng biến động trên app, đã bật các kiểu vẫn không thấy báo","không thông_báo sử_dụng biến_động trên app , đã bật các kiểu vẫn không thấy báo",negative,0,2,HDBank
không xác định trắc sinh học là không cho vào tài khoản banking à,không xác_định trắc_sinh_học là không cho vào tài_khoản banking à,negative,0,2,HDBank
"ứng dụng này không muốn hay sợ người dùng hưởng ưu đãi hoàn tiền hay gì, khuyến mãi hoàn tiền vào ngày 07.07 mà ngày 08.07 mới nhận được tin khuyến mãi, ?","ứng_dụng này không muốn hay sợ người dùng hưởng ưu_đãi hoàn_tiền hay gì , khuyến_mãi hoàn tiền vào ngày 07.07 mà ngày 08.07 mới nhận được tin khuyến_mãi , ?",negative,0,2,HDBank
tiền trong cảm ơn có mà chuyển đi kêu không đủ số dư ngân hàng như qq,tiền trong cảm_ơn có mà chuyển đi kêu không đủ số_dư ngân_hàng như qq,negative,0,2,HDBank
xóa đi rồi mà tải làm theo hướng dẫn mà vẫn không vô được bây giờ không biết làm như nào cho nó mới vô lại như cũ nửa.haz.,xóa đi rồi mà tải làm theo hướng_dẫn mà vẫn không vô được bây_giờ không biết làm như nào cho nó mới vô lại như cũ nửa . haz .,negative,0,2,HDBank
tổng đài dt hoài không đc. chán gì đâu á. dt từ ngày này qua ngày khác mà bận miết,tổng_đài dt hoài không đc . chán gì đâu á . dt từ ngày này qua_ngày khác mà bận miết,negative,0,2,HDBank
điện thoại tôi bị đơ nên reset lại máy giờ không vào được tài khoản bấm vô quên mật khẩu thì báo tôi phải dùng máy cũ để xác thực lại máy tôi vẫn dùng máy cũ sđt củ chứ có đổi đt đâu quá bực mình,điện_thoại tôi bị đơ nên reset lại máy giờ không vào được tài_khoản bấm vô_quên mật_khẩu thì báo tôi phải dùng máy cũ để xác_thực lại máy tôi vẫn dùng máy cũ sđt củ chứ có đổi đt đâu quá bực_mình,negative,0,2,HDBank
tệ quá đăng ký tài khoảng rồi nhưng không chuyển khoảng được báo là tài khoảng nguồn không hợp lệ thật là kỳ cục quá,tệ quá đăng_ký tài khoảng rồi nhưng không chuyển khoảng được báo là tài khoảng nguồn không hợp_lệ thật là kỳ_cục quá,negative,0,2,HDBank
nộp điện thoại mới lần không thành công mà tiền vẫn bị trừ là như thế nào tệ thế ứng dụng,nộp điện_thoại mới lần không thành_công mà tiền vẫn bị trừ là như_thế_nào tệ_thế ứng_dụng,negative,0,2,HDBank
lỗi giao dịch nạp card tiền tài khoản thì trừ mà vào kiểm tra sđt thì không có đồng nào!,lỗi giao_dịch nạp card tiền tài_khoản thì trừ mà vào kiểm_tra sđt thì không có đồng nào !,negative,0,2,HDBank
ta i như thế nào nhiê u lu c không đăng nhâ p được thê ?,ta i như_thế_nào nhiê_u lu_c không đăng_nhâ p được thê ?,negative,0,2,HDBank
"ứng dụng còn lỗi và chậm lắm. đăng ký thẻ online, nhưng vẫn phải ra pgd mới có hy vọng","ứng_dụng còn lỗi và chậm lắm . đăng_ký thẻ_online , nhưng vẫn phải ra pgd mới có hy_vọng",negative,0,2,HDBank
ngân hàng bắt đầu giao dịch chậm đi rất nhiều. gần như load không nổi,ngân_hàng bắt_đầu giao_dịch chậm đi rất nhiều . gần như load không nổi,negative,0,2,HDBank
không chuyển khoản được,không chuyển_khoản được,negative,0,2,HDBank
"55,4v4","55,4 v4",negative,0,2,HDBank
"yêu cầu cập nhật để tiếp tục sử dụng nhưng cập nhật mãi mà không được, nên không dùng được","yêu_cầu cập_nhật để tiếp_tục sử_dụng nhưng cập_nhật mãi mà không được , nên không dùng được",negative,0,2,HDBank
thêm tính năng otp yêu cầu cấp quyền điện thoại. mặc dù đã cấp vẫn cứ yêu cầu và không đăng ký đc. lâu rồi vẫn không khắc phục được,thêm tính_năng otp yêu_cầu cấp quyền điện_thoại . mặc_dù đã cấp vẫn cứ yêu_cầu và không đăng_ký đc . lâu rồi vẫn không khắc_phục được,negative,0,2,HDBank
tải ứng dụng xong được xong mà không vô được mục nào hết. vãi lìn vậy,tải ứng_dụng xong được xong mà không vô được mục nào hết . vãi lìn vậy,negative,0,2,HDBank
như thế nào chuyển tiền bị lỗi hoài à mong cty khac phục lại,như_thế_nào chuyển tiền bị lỗi hoài à mong cty khac_phục lại,negative,0,2,HDBank
"ứng dụng lỗi rất nhiều, lúc gọi tổng đài cũng không ai nghe máy","ứng_dụng lỗi rất nhiều , lúc gọi tổng_đài cũng không ai nghe máy",negative,0,2,HDBank
tệ,tệ,negative,0,2,HDBank
tốt,tốt,negative,0,2,HDBank
hdbank đang có chương trình dki áp trên mạng được 800k ạ,hdbank đang có chương_trình dki_áp trên mạng được 800 k ạ,negative,0,2,HDBank
cấp thẻ tín dụng không cấp hạn mức thì dùng kiểu gì?,cấp thẻ_tín_dụng không cấp hạn_mức thì dùng kiểu gì ?,negative,0,2,HDBank
kiểu mj. m8,kiểu mj . m8,negative,0,2,HDBank
"tại như thế nào m không đăng nhập được ứng dụng, báo là phải câph nhật phiên bản náng cấp để sử dụng được ứng dụng này với ạ","tại như_thế_nào m không đăng_nhập được ứng_dụng , báo là phải câph_nhật phiên_bản náng cấp để sử_dụng được ứng_dụng này với ạ",negative,0,2,HDBank
có cách nào tắt mã otp không tôi đi xkld nước ngoai làm như thế nào lấy mã otp,có cách nào tắt_mã otp không tôi đi xkld nước ngoai làm như_thế_nào lấy mã otp,negative,0,2,HDBank
tệ,tệ,negative,0,2,HDBank
"ứng dụng không quét qr thanh toán một số ngân hàng, biến động số dư qua ứng dụng không hoạt động, phải vào ứng dụng.","ứng_dụng không quét qr thanh_toán một_số ngân_hàng , biến_động số_dư qua ứng_dụng không hoạt_động , phải vào ứng_dụng .",negative,0,2,HDBank
"hạn mức của số dư tối thiểu là bao nhiêu vậy lâu rồi mới dùng lại thử mà nạp card điện thoại 10 củng không được dù số dư cao hơn nhiều, trước lúc mới xài ok hết mà","hạn_mức của số_dư tối_thiểu là bao_nhiêu vậy lâu rồi mới dùng lại thử mà nạp card điện_thoại 10 củng_không được dù số_dư cao hơn nhiều , trước lúc mới xài ok hết mà",negative,0,2,HDBank
tại như thế nào chuyển khoản rút tiền không được ạ tại khoan nguồn không hợp lệ là như thế nào ạ,tại như_thế_nào chuyển_khoản rút_tiền không được ạ tại khoan nguồn không hợp_lệ là như_thế_nào ạ,negative,0,2,HDBank
không thể tự mở khóa thẻ tín dụng bất kì lúc nào cần. phải chọn thời gian khóa thẻ chính xác đến từng ngày. rất bất tiện.,không_thể tự mở khóa thẻ_tín_dụng bất_kì lúc_nào cần . phải chọn thời_gian khóa thẻ chính_xác đến từng ngày . rất bất_tiện .,negative,0,2,HDBank
đăng ký xong thẻ 4 in 1 nhưng không cấp tín dụng. thẩm định xong hay không cũng không ai gọi thông báo. đến chịu. chạy doanh số thôi,đăng_ký xong thẻ 4 in 1 nhưng không cấp tín_dụng . thẩm_định xong hay không cũng không ai gọi thông_báo . đến chịu . chạy doanh_số thôi,negative,0,2,HDBank
khoa banking,khoa banking,negative,0,2,HDBank
không hiểu vì như thế nào thông báo lịch sử giao dịch lại không được tích hợp vào ứng dụng. cái này là cơ bản bắt buộc phải có. thiếu phần này là người dùng không muốn sử dụng dịch vụ này rồi,không hiểu vì như_thế_nào thông_báo lịch_sử giao_dịch lại không được tích_hợp vào ứng_dụng . cái này là cơ_bản bắt_buộc phải có . thiếu phần này là người dùng không muốn sử_dụng dịch_vụ này rồi,negative,0,2,HDBank
người ta chuyển tiền hơn 1 tiếng đồng hồ chưa nhận được..,người ta chuyển tiền hơn 1 tiếng đồng_hồ chưa nhận được ..,negative,0,2,HDBank
"ứng dụng ho lao,gửi tiền vào đến lúc muốn rút vốn thì thao tác hoài không cho rút trog khi tiền là tiền của mình mà cứ bị báo lỗi miết","ứng_dụng ho_lao , gửi tiền vào đến lúc muốn rút vốn thì thao_tác hoài không cho rút trog khi tiền là tiền của mình mà cứ bị báo lỗi miết",negative,0,2,HDBank
rồi mắc gì giam 50k của ngt,rồi mắc gì giam 50 k của ngt,negative,0,2,HDBank
chuyển tiền bị phong tỏa là sao.,chuyển tiền bị phong_tỏa là sao .,negative,0,2,HDBank
"ứng dụng càng ngày càng chán không như cách đây 1 2 năm trở về trước. ví dụ chuyển khoản thành công chia sẻ đi dài ngoẵng, cả phần số dư của mình luôn, không gọn gàng như trước.","ứng_dụng càng_ngày_càng chán không như cách đây 1 2 năm trở về trước . ví_dụ chuyển_khoản thành_công chia_sẻ đi dài_ngoẵng , cả phần số_dư của mình luôn , không gọn_gàng như trước .",negative,0,2,HDBank
tiền đã có 510d mà rút tiền thì để tài khoảng nguồn không hợp lệ mong ứng dụng hồ tro,tiền đã có 510 d mà rút_tiền thì để tài khoảng nguồn không hợp_lệ mong ứng_dụng hồ tro,negative,0,2,HDBank
tốc độ thì load nhanh. nhưng nhận tiền đến hay chuyển tiền đi lại không báo tin nhắn hay số dư trên app? không thể hiểu được.,tốc_độ thì load nhanh . nhưng nhận tiền đến hay chuyển tiền đi_lại không báo tin_nhắn hay số_dư trên app ? không_thể hiểu được .,negative,0,2,HDBank
không chuyển khoản được cứ báo số dư không đủ cho dù số dư còn.,không chuyển_khoản được cứ báo số_dư không đủ cho_dù số_dư còn .,negative,0,2,HDBank
lỗi mãi chán,lỗi mãi chán,negative,0,2,HDBank
ứng dụng yêu cầu quyền quản lý cuộc gọi để làm gì? và các quyền khác không cần thiết nữa. hãy bỏ bớt yêu cầu các quyền không cần thiết giống như ứng dụng của các ngân hàng khác để bảo vệ thông tin người dùng.,ứng_dụng yêu_cầu quyền quản_lý cuộc_gọi để làm_gì ? và các quyền khác không cần_thiết nữa . hãy bỏ bớt yêu_cầu các quyền không cần_thiết giống như ứng_dụng của các ngân_hàng khác để bảo_vệ thông_tin người dùng .,negative,0,2,HDBank
hd nhanh.. thẻ bị khóa rồi cấp mặt khẩu mo thẻ .thẻ bi khóa rồi ngan hang lien xóm dum toi,hd nhanh .. thẻ bị khóa rồi cấp mặt khẩu_mo thẻ . thẻ bi_khóa rồi ngan hang lien xóm dum toi,negative,0,2,HDBank
như thế nào chuyển khoản qua ngân hàng điện tử cake vp bank không hỗ trợ là như thế nào lúc trc được gần đây thì mất luôn,như_thế_nào chuyển_khoản qua ngân_hàng điện_tử cake vp bank không hỗ_trợ là như_thế_nào lúc trc được gần đây thì mất luôn,negative,0,2,HDBank
không thể kiểm tra lịch sử giao dịch. vì vậy mình không biết được ai vừa gửi tiền đến bao nhiêu và mình vừa gửi đi cho ai bao nhiêu.,không_thể kiểm_tra lịch_sử giao_dịch . vì_vậy mình không biết được ai vừa gửi tiền đến bao_nhiêu và mình vừa gửi đi cho ai bao_nhiêu .,negative,0,2,HDBank
"sau khi kích hoạt di payroll giao diện ứng dụng xuất hiện nội dung hướng dẫn, chọn mục bỏ qua không tác dụng nên chịu không sử dụng được ứng dụng","sau khi kích_hoạt di_payroll giao_diện ứng_dụng xuất_hiện nội_dung hướng_dẫn , chọn mục bỏ_qua không tác_dụng nên chịu không sử_dụng được ứng_dụng",negative,0,2,HDBank
không thấy thông báo số tiền người khác chuyển là như thế nào ?,không thấy thông_báo số tiền người khác chuyển là như_thế_nào ?,negative,0,2,HDBank
tốt,tốt,negative,0,2,HDBank
"hay bị lỗi, lag","hay bị lỗi , lag",negative,0,2,HDBank
ok,ok,negative,0,2,HDBank
"khoá dịch vụ vì nhập sai mình 3 lần thật sự quá là phiền và mệt mỏi khi phải ra 1 chỉ nhánh của hd bank mới dùng lại được, thật sự thật sự quá là phiền!, trải nghiệm quá tệ!","khóa dịch_vụ vì nhập sai mình 3 lần thật_sự quá là phiền và mệt_mỏi khi phải ra 1 chỉ nhánh của hd_bank mới dùng lại được , thật_sự_thật_sự quá là phiền ! , trải_nghiệm quá tệ !",negative,0,2,HDBank
"không cho vay đừng nhắn tin, kêu điên thông tin chụp hình đu kiểu rồi không duyệt , nếu không duyệt thì out từ lúc ghi số điện thoại, và chụp cd đi ,bắt chụp mặt quét mã tùm lum chỉ dạ ,có ý định gì vậy ,làm mất thời gian","không cho vay đừng nhắn_tin , kêu điên_thông_tin chụp hình_đu kiểu rồi không duyệt , nếu không duyệt thì out từ lúc ghi số điện_thoại , và chụp cd đi , bắt chụp mặt quét_mã tùm_lum chỉ_dạ , có ý_định gì vậy , làm mất thời_gian",negative,0,2,HDBank
tệ,tệ,negative,0,2,HDBank
nó bắt phải xác thực nfc,nó bắt phải xác_thực nfc,negative,0,2,HDBank
chuyển tiền kêu tài khoản nguồn không hợp lệ?,chuyển tiền kêu tài_khoản nguồn không hợp_lệ ?,negative,0,2,HDBank
như thế nào tài khoản ngân hàng tôi không đăng nhập đc??,như_thế_nào tài_khoản ngân_hàng tôi không đăng_nhập đc ? ?,negative,0,2,HDBank
tính đăng ký thấy dội quá,tính đăng_ký thấy dội quá,negative,0,2,HDBank
nhận vien làm viec qua cham con noi chuyen rieng nữa,nhận vien làm viec qua cham con noi chuyen rieng nữa,negative,0,2,HDBank
dưới 18t được được không,dưới 18 t được được không,negative,0,2,HDBank
chuyển tiền đủ không thành công thì vay tiền cái gì hiểu ? bị lừa đảo chắc mà đừng nói nữa,chuyển tiền đủ không thành_công thì vay tiền cái gì hiểu ? bị lừa_đảo chắc mà đừng nói nữa,negative,0,2,HDBank
waa không,waa không,negative,0,2,HDBank
ok,ok,negative,0,2,HDBank
không hài lòng,không hài_lòng,negative,0,2,HDBank
không chuyển được tiền hỗ trợ viên không hợp tác,không chuyển được tiền hỗ_trợ_viên không hợp_tác,negative,0,2,HDBank
không the chuyen tien được không hiu được li do ln,không the chuyen tien được không hiu được li do ln,negative,0,2,HDBank
gọi cả buổi sáng không gặp được 1 nhân viên tổng đài nào nản thật sự .báo cấp lại mật khẩu qua tin nhắn thấy mất hút luôn.,gọi cả buổi sáng không gặp được 1 nhân_viên tổng_đài nào nản thật_sự . báo cấp lại mật_khẩu qua tin nhắn thấy mất_hút luôn .,negative,0,2,HDBank
qỉa troi ngan ngang,qỉa troi ngan ngang,negative,0,2,HDBank
ck tiền từ trưa tới jo 10h đêm cảm ơn vẫn chưa nhận được tiền..làm ăn kỳ vậy,ck tiền từ trưa tới jo 10 h đêm cảm_ơn vẫn chưa nhận được tiền .. làm_ăn kỳ vậy,negative,0,2,HDBank
"thao tác thừa thãi nhất của ứng dụng hdbank là mỗi lần chuyển tiền phải tắt chức năng mặc định lưu tên người được chuyển khoản. thanh toán 1 tô phở, 1 ổ bánh mì hay 1 chai nước mua ở ven đường thì ứng dụng cũng mặc định lưu danh bạ !","thao_tác thừa_thãi nhất của ứng_dụng hdbank là mỗi lần chuyển tiền phải tắt chức_năng mặc_định lưu_tên người được chuyển_khoản . thanh_toán 1 tô phở , 1 ổ bánh_mì hay 1 chai nước mua ở ven đường thì ứng_dụng cũng mặc_định lưu_danh_bạ !",negative,0,3,HDBank
ủa cho mình hỏi ngu xíu. rồi cái bill chuyển tiền nằm chỗ nào vậy. chuyển xong thoát ra vô kim không biết mình chuyển cho ai chỉ có số tiền và tên mình. vậy tên người nhận đâu,ủa cho mình hỏi ngu_xíu . rồi cái bill chuyển tiền nằm chỗ nào vậy . chuyển xong thoát ra vô_kim không biết mình chuyển cho ai chỉ có số tiền và tên mình . vậy tên người nhận đâu,negative,0,3,HDBank
font chữ quá nhỏ khó khăn cho ngưòi có tuổi. vcb làm tốt vấn đề này khi có thể chọn tùu giao diện.,font chữ quá nhỏ khó_khăn cho ngưòi có_tuổi . vcb làm tốt vấn_đề này khi có_thể chọn tùu giao_diện .,negative,0,3,HDBank
"ứng dụng hdbank không chọn được nguồn tiền,chỉ có duy nhất nguồn tài khoản.không thanh toán được hóa đơn,không nạp điện thoại được bằng thẻ tín dụng hoặc thẻ trả trước.góp ý nên đưa những chức nâng nêu trên sẽ tiện lợi hơn.","ứng_dụng hdbank không chọn được nguồn tiền , chỉ có duy_nhất nguồn tài_khoản . không thanh_toán được hóa_đơn , không nạp điện_thoại được bằng thẻ_tín_dụng hoặc thẻ trả trước . góp_ý nên đưa những chức nâng nêu trên sẽ tiện_lợi hơn .",negative,0,3,HDBank
"vô ứng dụng cứ load hoài trong khi đó sài 4g, rồi còn báo lỗi sever bất định nữa","vô ứng_dụng cứ load hoài trong khi đó sài 4 g , rồi còn báo lỗi_sever bất_định nữa",negative,0,3,HDBank
"ứng dụng tệ quá, đăng nhập không tín hiệu gì hết trơn. bị lỗi hoài. rồi thêm 1 vấn đề nữa, chỉ xài ứng dụng không xài thẻ mà phải tốn 50 duy trì tài khoản, trong khi xài mấy tháng trời chuyển hết đc, jo giữ lại cũng không có 1 thông báo nào. tặng ngân hàng 50k ln đó, mình chuyển qua ngân hàng khác sài. không đáng bao nhiêu, nhưng làm ăn thấy ghét","ứng_dụng tệ quá , đăng_nhập không tín_hiệu gì hết trơn . bị lỗi hoài . rồi thêm 1 vấn_đề nữa , chỉ xài ứng_dụng không xài thẻ mà phải tốn 50 duy_trì tài_khoản , trong khi xài mấy tháng trời chuyển hết đc , jo giữ lại cũng không có 1 thông_báo nào . tặng ngân_hàng 50 k ln đó , mình chuyển qua ngân_hàng khác sài . không đáng bao_nhiêu , nhưng làm_ăn thấy ghét",negative,0,3,HDBank
như thế nào mà wifi mạnh 4g mạnh mà nó cứ quay vòng hoài không vô được vậy ạ,như_thế_nào mà wifi mạnh 4 g mạnh mà nó cứ quay_vòng hoài không vô được vậy ạ,negative,0,3,HDBank
nay đăng nhập vô ứng dụng không được mà cứ quay vòng vòng xíu là phải đăng nhập lại,nay đăng_nhập vô ứng_dụng không được mà cứ quay_vòng vòng_xíu là phải đăng_nhập lại,negative,0,3,HDBank
dạo này ngan hang vào đăng nhập chậm quá cũ say vòng vòng miết,dạo này ngan hang vào đăng_nhập chậm quá cũ say vòng_vòng miết,negative,0,3,HDBank
dạo này vào chuyển khoản chạy rất lâu là như thế nào vay.,dạo này vào chuyển_khoản chạy rất lâu là như_thế_nào vay .,negative,0,3,HDBank
dạo này apps bị đơ lắc quá hd ơi,dạo này apps bị đơ lắc quá hd ơi,negative,0,3,HDBank
tài khoản nguồn không đủ là như thế nào má,tài_khoản nguồn không đủ là như_thế_nào má,negative,0,3,HDBank
như thế nào 2 hôm nay mã otp6 số lâu lên vậy ?,như_thế_nào 2 hôm_nay mã otp6 số lâu lên vậy ?,negative,0,3,HDBank
cập nhật lại quay thế ??,cập_nhật lại quay thế ? ?,negative,0,3,HDBank
tạm ổn,tạm ổn,negative,0,3,HDBank
khi quet khuon mat không hien cammera,khi quet khuon mat không hien cammera,negative,0,3,HDBank
tệ dễ sợ. cập nhật xong vào không được luôn,tệ dễ sợ . cập_nhật xong vào không được luôn,negative,0,3,HDBank
làm gì mà bắt cập nhật hoài vậy tr??,làm gì mà bắt_cập_nhật hoài vậy tr ? ?,negative,0,3,HDBank
"tự dưng hôm nay 3 4 2025 lúc 23h25 đăng nhập vào thì bảo cập nhật cam kết bảo mật thông tin. xong ấn xác nhận thì nó lại hiện thông tin không hợp lệ, yêu cầu kiểm tra lại là thế nào?","tự_dưng hôm_nay 3 4 2025 lúc 23 h25 đăng_nhập vào thì bảo_cập_nhật cam_kết bảo_mật thông_tin . xong ấn xác_nhận thì nó lại hiện thông_tin không hợp_lệ , yêu_cầu kiểm_tra lại là thế_nào ?",negative,0,3,HDBank
sự kiện trong ứng dụng hay bị lỗi lắm nên ai định chơi sự kiện khai bút thì bỏ đi vì tôi đợi đến 00 00 để chơi mà chưa đầy 1s hết quà rồi vì vậy đừng thức khuya chơi sự kiện hại sức khỏe lắm,sự_kiện trong ứng_dụng hay bị lỗi lắm nên ai định_chơi sự_kiện khai_bút thì bỏ đi vì tôi đợi đến 00 00 để chơi mà chưa đầy 1 s hết quà rồi vì_vậy đừng thức khuya_chơi sự_kiện_hại sức khỏe lắm,negative,0,3,HDBank
mình 9ok,mình 9 ok,negative,0,3,HDBank
đang bị lỗi quét mặt khi chuyển tiền hay như thế nào vậy chuyển tiền mãi không nhận khuôn mặt,đang bị lỗi quét_mặt khi chuyển tiền hay như_thế_nào vậy chuyển tiền_mãi không nhận khuôn_mặt,negative,0,3,HDBank
chụp hình có thể nhắc nhớ người chụp ở chong lúc chụp hình được không vậy mấy ứng dụng khác thì nhắc lên nhắc xuống còn ứng dụng còn tự chụp cho luôn mà mình là 1 ứng dụng lớn mà chán thật,chụp hình có_thể nhắc nhớ người chụp ở chong lúc chụp hình được không vậy mấy ứng_dụng khác thì nhắc lên nhắc xuống còn ứng_dụng còn tự chụp cho luôn mà mình là 1 ứng_dụng lớn mà chán thật,negative,0,3,HDBank
"vào ứng dụng không dc, quay vòng vòng, lỗi gián đoạn server","vào ứng_dụng không dc , quay vòng_vòng , lỗi gián_đoạn server",negative,0,3,HDBank
chưa co mô t sô y cho ngươ i mơ i,chưa co_mô t sô_y cho ngươ i mơ i,negative,0,3,HDBank
ok,ok,negative,0,3,HDBank
"tôi muốn đăng kí tài khoản nhưng cứ ấn vào phần đăng kí là y như rằng bị văng ra, giờ làm như thế nào để đăng kí được vậy","tôi muốn đăng_kí tài_khoản nhưng cứ ấn vào phần đăng_kí là y_như_rằng bị văng ra , giờ làm như_thế_nào để đăng_kí được vậy",negative,0,3,HDBank
sèd,sèd,negative,0,3,HDBank
"ứng dụng ngày càng lỗi, mình xài android không nhận dạng được khuôn mặt luôn , chuyển qua máy android khác cũng bị lỗi nhận dạng không chuyển được tiền ,chuyển qua ios thì vẫn nhận dạng bình thường","ứng_dụng ngày_càng lỗi , mình xài android không nhận_dạng được khuôn_mặt luôn , chuyển qua máy android khác cũng bị lỗi nhận_dạng không chuyển được tiền , chuyển qua ios thì vẫn nhận_dạng bình_thường",negative,0,3,HDBank
như thế nào vô đăng nhập không được vậy ạ,như_thế_nào vô đăng_nhập không được vậy ạ,negative,0,3,HDBank
như thế nào bảo cập nhật để nạp tiền mà có thấy gì đâu,như_thế_nào bảo cập_nhật để nạp tiền mà có thấy gì đâu,negative,0,3,HDBank
xác định khuôn mặt mà làm hoài không chịu nhận. ức chế luôn,xác_định khuôn_mặt mà làm hoài không chịu nhận . ức_chế luôn,negative,0,3,HDBank
"bản update mới bị lỗi tính năng nạp tiền đt rồi, bấm vào cứ bắt cập nhật ứng dụng trong khi đã là bản cập nhật mới nhất, quét khuôn mặt thì lỗi suốt. chán dữ thiệt","bản update mới bị lỗi tính_năng nạp tiền đt rồi , bấm vào cứ bắt_cập_nhật ứng_dụng trong khi đã là bản cập_nhật mới nhất , quét khuôn_mặt thì lỗi suốt . chán dữ thiệt",negative,0,3,HDBank
"không có tính năng lưu ảnh bill đã giao dịch. nếu chụp ảnh màn hình thì không hiển thị hết nội dung của lệnh gửi. tìm tên các ngân hàng thì phải tìm đúng tên chứ không tìm được tên viết tắt. ví dụ ngân hàng msb thì phải tìm maritime bank, chứ tìm msb thì không có.","không có tính_năng lưu_ảnh bill đã giao_dịch . nếu chụp ảnh màn_hình thì không hiển_thị hết nội_dung của lệnh gửi . tìm tên các ngân_hàng thì phải tìm đúng tên chứ không tìm được tên viết tắt . ví_dụ ngân_hàng msb thì phải tìm maritime_bank , chứ tìm msb thì không có .",negative,0,3,HDBank
bảo là cập nhật để nạp tiền đt trog khi đang là ứng dụng phiên bản cập nhật moi nhất rồi lấy đâu ra nữa mà cứ đòi cập nhật,bảo là cập_nhật để nạp tiền đt trog khi đang là ứng_dụng phiên_bản cập_nhật moi nhất rồi lấy đâu ra nữa mà cứ đòi cập_nhật,negative,0,3,HDBank
nộp tiền đt thôi mà cứ bắt nầng cấp không ủa là như thế nào,nộp tiền đt thôi mà cứ bắt nầng cấp không ủa là như_thế_nào,negative,0,3,HDBank
mới sài được 3 tháng giờ nạp tiền điện thoại hông được nữa,mới sài được 3 tháng giờ nạp tiền điện_thoại hông được nữa,negative,0,3,HDBank
"tại như thế nào khi khởi động ứng dụng bắt cập nhật hoài,ko sử dụng được ?","tại như_thế_nào khi khởi_động ứng_dụng bắt_cập_nhật hoài , ko sử_dụng được ?",negative,0,3,HDBank
không nạp được tiền vào đt được .ai biết cách nào không,không nạp được tiền vào đt được . ai biết cách nào không,negative,0,3,HDBank
